study_id,doi,panel_id,pollutant,candidate_id,stratum_id,response,response_sd,response_unit_reported,condition_1_name,condition_1_value,condition_2_name,condition_2_value,condition_3_name,condition_3_value,response_type,evidence_tier,source_location,design_replicates,candidate_unit
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-650C,Ci=5451.330085,126.6711744,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-700C,Ci=90.35118965,2.672908807,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-700C,Ci=186.7036606,5.3988731,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-700C,Ci=484.4238525,14.04761991,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-700C,Ci=984.3380422,28.10123817,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-700C,Ci=5451.330085,114.7233573,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-750C,Ci=90.35118965,2.661672975,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,90.35118965,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-750C,Ci=186.7036606,5.455998283,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,186.7036606,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-750C,Ci=484.4238525,14.1917613,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,484.4238525,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-750C,Ci=984.3380422,27.76718363,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,984.3380422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_coco_coir_concentration,Pb(II),Cococoir-750C,Ci=5451.330085,138.6416854,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5451.330085,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-300C,Ci=95.94271,2.085531843,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-300C,Ci=211.391,2.782441217,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-300C,Ci=530.692422,4.015200162,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-300C,Ci=1146.284284,6.268325335,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-350C,Ci=95.94271,2.545987363,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-350C,Ci=211.391,3.615282929,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-350C,Ci=530.692422,4.5450076,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-350C,Ci=1146.284284,7.145229916,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-400C,Ci=95.94271,2.588171335,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-400C,Ci=211.391,4.103079221,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-400C,Ci=530.692422,5.71023478,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-400C,Ci=1146.284284,6.388711271,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-450C,Ci=95.94271,2.655434938,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-450C,Ci=211.391,4.748700383,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-450C,Ci=530.692422,6.604105643,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-450C,Ci=1146.284284,7.605592047,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-500C,Ci=95.94271,2.73056018,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-500C,Ci=211.391,5.461631696,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-500C,Ci=530.692422,8.380070682,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-500C,Ci=1146.284284,9.179906456,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-550C,Ci=95.94271,2.788230696,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-550C,Ci=211.391,6.172257033,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-550C,Ci=530.692422,10.07305929,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-550C,Ci=1146.284284,11.87985803,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-600C,Ci=95.94271,2.835221508,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-600C,Ci=211.391,6.296193845,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-600C,Ci=530.692422,12.06186877,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-600C,Ci=1146.284284,15.78681403,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-650C,Ci=95.94271,2.860586313,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-650C,Ci=211.391,6.132118693,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-650C,Ci=530.692422,14.96363463,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-650C,Ci=1146.284284,19.02673861,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-700C,Ci=95.94271,2.857745612,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-700C,Ci=211.391,6.27788818,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-700C,Ci=530.692422,15.15932173,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-700C,Ci=1146.284284,25.09540932,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-750C,Ci=95.94271,2.826866239,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,95.94271,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-750C,Ci=211.391,6.079258928,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,211.391,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-750C,Ci=530.692422,15.30588011,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,530.692422,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_pine_bark_concentration,Pb(II),Pinebark-750C,Ci=1146.284284,28.73758755,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1146.284284,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-300C,Ci=96.02042833,2.794239842,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-300C,Ci=190.6127076,5.710896923,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-300C,Ci=494.3788752,14.1800897,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-300C,Ci=1022.934568,28.15126847,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-300C,Ci=5740.99783,47.30169429,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-350C,Ci=96.02042833,2.779905841,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-350C,Ci=190.6127076,5.610379488,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-350C,Ci=494.3788752,14.78504137,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-350C,Ci=1022.934568,30.46095327,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-350C,Ci=5740.99783,72.02945838,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-400C,Ci=96.02042833,2.779186559,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-400C,Ci=190.6127076,5.623486266,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-400C,Ci=494.3788752,14.59983076,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-400C,Ci=1022.934568,30.65395911,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-400C,Ci=5740.99783,86.47838507,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-450C,Ci=96.02042833,2.812257861,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-450C,Ci=190.6127076,5.462313819,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-450C,Ci=494.3788752,14.72915003,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,494.3788752,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-450C,Ci=1022.934568,29.90306881,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,1022.934568,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-450C,Ci=5740.99783,100.4937488,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,5740.99783,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-500C,Ci=96.02042833,2.789271393,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,96.02042833,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
Ogbuagu2023,10.1039/D3EM00246B,Ogbuagu2023_Pb_wheat_straw_concentration,Pb(II),WheatStraw-500C,Ci=190.6127076,5.618613233,,Cs mg Pb g^-1,initial_Pb_concentration_mg_L,190.6127076,,,,,direct_tabulated_experimental,postfreeze_locked_primary,"Mendeley Data 10.17632/g86tgcy22j.1, Sorption isotherm data.csv",,fixed_physical_material
